1414263378541,180	15	29	33

1414263378557,0

1414263378574,173	13	31	31

1414263378591,0

1414263378607,183	14	14	28

1414263378624,0

1414263378641,169	15	24	27

1414263378657,0

1414263378675,179	4	28	18

1414263378691,0

1414263378708,175	14	26	19

1414263378724,0

1414263378743,182	14	15	15

1414263378760,0

1414263378776,181	13	14	19

1414263378793,0

1414263378810,182	16	14	20

1414263378827,0

1414263378843,184	16	31	12

1414263378860,0

1414263378877,181	14	36	31

1414263378910,0

1414263378928,181	13	29	21

1414263378944,0

1414263378960,174	11	31	14

1414263378977,0

1414263378994,179	5	30	30

1414263379011,0

1414263379028,176	14	26	17

1414263379044,0

1414263379062,180	15	17	20

1414263379078,0

1414263379095,182	15	30	24

1414263379111,0

1414263379128,174	9	29	18

1414263379145,0

1414263379161,185	16	14	34

1414263379178,0

1414263379194,168	13	13	36

1414263379212,0

1414263379227,184	14	29	29

1414263379245,0

1414263379261,170	16	17	25

1414263379277,0

1414263379295,179	6	32	17

1414263379312,0

1414263379328,181	16	28	17

1414263379345,0

1414263379362,172	8	31	14

1414263379378,0

1414263379394,180	13	11	26

1414263379412,0

1414263379428,182	14	31	32

1414263379444,0

1414263379461,178	14	29	19

1414263379478,0

1414263379495,170	13	15	19

1414263379511,0

1414263379528,177	14	29	32

1414263379545,0

1414263379561,168	13	29	16

1414263379578,0

1414263379595,185	14	29	28

1414263379611,0

1414263379629,180	13	13	32

1414263379644,0

1414263379662,183	14	27	23

1414263379678,0

1414263379695,183	14	10	32

1414263379711,0

1414263379728,173	14	25	30

1414263379765,0

1414263379783,181	12	12	12

1414263379799,0

1414263379815,178	16	6	32

1414263379833,0

1414263379849,178	15	4	16

1414263379865,0

1414263379883,179	6	20	25

1414263379909,0

1414263379927,167	6	18	8

1414263379942,0

1414263379960,182	3	20	10

1414263379976,0

1414263380014,176	3	16	10

1414263380031,0

1414263380048,178	13	12	15

1414263380065,0

1414263380081,180	12	18	29

1414263380098,0

1414263380115,178	13	27	16

1414263380132,0

1414263380148,172	14	0	32

1414263380165,0

1414263380182,170	16	21	26

1414263380198,0

1414263380215,186	7	10	35

1414263380231,0

1414263380268,181	4	6	26

1414263380286,0

1414263380303,178	3	4	22

1414263380319,0

1414263380335,170	4	5	17

1414263380362,0

1414263380379,181	12	28	23

1414263380395,0

1414263380417,170	6	31	24

1414263380434,0

1414263380450,184	13	36	21

1414263380467,0

1414263380484,172	16	15	20

1414263380523,0

1414263380540,179	8	28	17

1414263380557,0

1414263380574,172	16	28	29

1414263380590,0

1414263380607,181	5	35	12

1414263380623,0

1414263380640,179	14	32	20

1414263380656,0

1414263380674,180	16	17	34

1414263380689,0

1414263380707,179	16	34	23

1414263380724,0

1414263380741,172	15	11	20

1414263380772,0

1414263380789,181	16	16	18

1414263380806,0

1414263380823,176	15	33	18

1414263380839,0

1414263380856,183	14	15	19

1414263380873,0

1414263380890,171	12	27	18

1414263380914,0

1414263380932,184	14	28	35

1414263380949,0

1414263380965,181	14	15	14

1414263380981,0

1414263381020,176	14	34	18

1414263381036,0

1414263381055,180	14	31	30

1414263381070,0

1414263381088,171	15	17	15

1414263381103,0

1414263381122,168	11	7	17

1414263381146,0

1414263381164,184	7	8	22

1414263381181,0

1414263381196,172	7	7	21

1414263381213,0

1414263381230,171	14	30	17

1414263381247,0

1414263381294,173	7	31	14

1414263381311,0

1414263381328,178	12	12	19

1414263381345,0

1414263381361,183	14	25	31

1414263381378,0

1414263381395,179	10	16	19

1414263381411,0

1414263381429,181	14	14	15

1414263381444,0

1414263381461,180	13	4	31

1414263381478,0

1414263381516,181	17	19	28

1414263381534,0

1414263381550,176	14	19	33

1414263381567,0

1414263381584,176	7	8	2

1414263381600,0

1414263381627,176	4	19	11

1414263381645,0

1414263381662,181	2	21	6

1414263381678,0

1414263381695,174	13	30	19

1414263381711,0

1414263381728,176	13	31	13

1414263381766,0

1414263381785,172	14	28	28

1414263381799,0

1414263381816,176	14	31	11

1414263381833,0

1414263381851,173	15	30	16

1414263381867,0

1414263381905,180	15	18	33

1414263381926,0

1414263381948,181	14	17	15

1414263381966,0

1414263381981,179	16	28	29

1414263382037,0

1414263382055,182	13	27	27

1414263382071,0

1414263382088,175	4	33	14

1414263382104,0

1414263382122,179	13	31	19

1414263382138,0

1414263382155,172	15	29	25

1414263382171,0

1414263382188,180	12	29	21

1414263382205,0

1414263382224,172	16	30	33

1414263382325,0

1414263382343,181	5	33	22

1414263382359,0

1414263382376,183	16	31	22

1414263382392,0

1414263382409,173	13	17	15

1414263382426,0

1414263382444,189	16	10	33

1414263382459,0

1414263382476,177	13	29	15

1414263382493,0

1414263382525,182	15	31	14

1414263382543,0

1414263382559,176	14	34	34

1414263382575,0

1414263382592,181	5	32	15

1414263382610,0

1414263382625,172	13	32	21

1414263382642,0

1414263382658,182	7	30	25

1414263382675,0

1414263382692,184	11	29	24

1414263382708,0

1414263382725,177	6	33	8

1414263382795,0

1414263382813,184	16	11	14

1414263382829,0

1414263382846,180	12	29	33

1414263382862,0

1414263382882,183	10	29	25

1414263382899,0

1414263382917,173	11	32	13

1414263382932,0

1414263382950,182	8	28	18

1414263382966,0

1414263382983,172	16	30	15

1414263383022,0

1414263383041,184	12	10	18

1414263383057,0

1414263383073,179	14	15	14

1414263383089,0

1414263383107,182	14	23	15

1414263383122,0

1414263383141,174	4	31	34

1414263383158,0

1414263383174,185	6	4	6

1414263383192,0

1414263383209,173	12	9	23

1414263383225,0

1414263383303,170	5	14	10

1414263383320,0

1414263383336,181	12	12	31

1414263383353,0

1414263383404,173	16	13	17

1414263383421,0

1414263383438,183	13	29	24

1414263383454,0

1414263383473,181	14	31	22

1414263383488,0

1414263383506,175	7	29	25

1414263383525,0

1414263383618,180	13	28	25

1414263383635,0

1414263383655,173	13	18	17

1414263383672,0

1414263383688,180	11	26	30

1414263383704,0

1414263383722,174	14	30	21

1414263383739,0

1414263383762,179	13	16	34

1414263383782,0

1414263383800,180	14	17	22

1414263383817,0

1414263383833,174	8	27	16

1414263383850,0

1414263383878,184	12	20	33

1414263383894,0

1414263383912,176	17	15	16

1414263383928,0

1414263383945,181	15	14	19

1414263383962,0

1414263383979,178	15	29	36

1414263384017,0

1414263384035,180	15	15	20

1414263384051,0

1414263384067,174	15	12	18

1414263384085,0

1414263384102,177	4	6	33

1414263384118,0

1414263384134,177	5	22	24

1414263384151,0

1414263384168,170	3	22	24

1414263384185,0

1414263384202,175	4	29	21

1414263384218,0

1414263384235,172	5	18	19

1414263384277,0

1414263384295,181	14	24	23

1414263384311,0

1414263384327,168	5	30	23

1414263384345,0

1414263384362,181	7	30	19

1414263384378,0

1414263384399,173	14	34	16

1414263384416,0

1414263384433,177	15	12	16

1414263384449,0

1414263384466,181	16	34	25

1414263384482,0

1414263384537,167	15	30	21

1414263384554,0

1414263384570,181	16	27	27

1414263384588,0

1414263384605,173	13	12	14

1414263384621,0

1414263384638,182	13	28	35

1414263384654,0

1414263384671,171	11	30	17

1414263384687,0

1414263384704,184	15	14	32

1414263384721,0

1414263384737,174	14	29	14

1414263384845,0

1414263384863,181	14	13	13

1414263384953,0

1414263384977,183	15	2	34

1414263384994,0

1414263385011,186	13	17	17

1414263385028,0

1414263385046,172	5	12	7

1414263385062,0

1414263385079,171	7	9	12

1414263385096,0

1414263385113,171	12	21	12

1414263385130,0

1414263385146,171	13	30	19

1414263385162,0

1414263385180,180	12	12	19

1414263385196,0

1414263385213,173	14	28	33

1414263385229,0

1414263385245,179	11	29	17

1414263385284,0

1414263385302,185	12	26	18

1414263385318,0

1414263385335,179	13	18	14

1414263385351,0

1414263385368,172	6	14	32

1414263385384,0

1414263385404,181	7	22	10

1414263385421,0

1414263385438,173	14	5	26

1414263385455,0

1414263385471,169	4	23	23

1414263385487,0

1414263385542,177	5	7	12

1414263385559,0

1414263385576,172	15	31	15

1414263385592,0

1414263385610,182	6	29	21

1414263385626,0

1414263385642,185	9	32	26

1414263385680,0

1414263385697,169	13	32	15

1414263385713,0

1414263385729,182	11	31	14

1414263385746,0

