1414552985522,9596,98
1414552985563,1801,98
1414552985580,98,99
1414552985597,99,99
1414552985613,1325,99
1414552985630,1281,98
1414552985646,98,98
1414552985664,97,98
1414552985680,4578,98
1414552985697,5600,98
1414552985781,98,1018
1414552986083,97,1016
1414552986384,98,905
1414552986683,99,923
1414552987000,98,951
1414552987301,97,923
1414552987601,98,880
1414552987901,98,908
1414552988201,98,1020
1414552988500,111,1016
1414552988801,1394,1017
1414552989101,1714,1019
1414552989418,2378,1015
1414552989717,2628,1018
1414552990018,2597,1015
1414552990318,2658,1019
1414552990693,2746,1016
1414552990926,2831,1018
1414552991226,2021,1017
1414552991527,2112,1015
1414552991827,816,1022
1414552992128,98,1016
1414552992429,98,947
1414552992731,98,909
1414552993034,97,920
1414552993351,98,933
1414552993637,99,913
1414552993954,97,965
1414552994251,98,1014
1414552994552,98,1019
1414552994852,98,1017
1414552995154,98,1016
1414552995454,98,1016
1414552995757,1185,1015
1414552996057,1285,1020
1414552996359,1446,1020
1414552996676,1435,1013
1414552996979,1430,1016
1414552997280,1299,1021
1414552997581,1319,1015
1414552997882,1588,1021
1414552998184,1470,1016
1414552998485,1226,1015
1414552998785,576,1014
1414552999087,1292,1013
1414552999387,1458,1018
1414552999687,98,1015
1414552999988,1417,1017
1414553000305,1329,1015
1414553000590,1392,1019
1414553000907,1423,1017
1414553001212,1394,1016
1414553001513,1468,1015
1414553001815,1979,1015
1414553002116,1491,1017
1414553002417,98,1016
1414553002719,111,697
1414553003013,98,576
1414553003314,98,698
1414553003615,97,740
1414553003917,99,1013
1414553004220,98,1018
1414553004521,98,1021
1414553004823,98,1013
1414553005138,98,1017
1414553005439,98,1017
1414553005741,98,1016
1414553006035,98,787
1414553006335,98,836
1414553006636,97,672
1414553006953,2232,461
1414553007256,4288,397
1414553007556,2130,492
1414553007855,2399,504
1414553008157,154,526
1414553008458,97,518
1414553008759,1986,435
1414553009058,1713,508
1414553009360,2022,482
1414553009677,497,503
1414553009964,98,470
1414553010281,99,506
1414553010569,1845,509
1414553010885,2835,387
1414553011187,2851,412
1414553011488,3220,386
1414553011789,3511,368
1414553012091,4242,360
1414553012391,4029,369
1414553012690,3961,366
1414553012992,4149,368
1414553013308,4201,380
1414553013610,4504,344
1414553013911,4733,352
1414553014212,4657,319
1414553014513,4295,363
1414553014823,4535,370
1414553015124,4730,311
1414553015424,5217,314
1414553015725,4575,344
1414553016025,5614,283
1414553016325,5494,295
1414553016642,4736,320
1414553016945,5700,274
1414553017246,5948,255
1414553017547,5814,286
1414553017847,6809,265
1414553018150,6122,268
1414553018452,7020,264
1414553018752,6663,270
1414553019055,6706,249
1414553019373,7113,253
1414553019660,6671,244
1414553019976,6705,245
1414553020277,6815,251
1414553020571,6812,256
1414553020889,6760,253
1414553021192,6756,249
1414553021492,6684,294
1414553021792,348,461
1414553022092,98,498
1414553022394,97,478
1414553022694,3755,404
1414553022994,4719,350
1414553023312,5528,303
1414553023614,6032,279
1414553023914,5629,292
1414553024216,5748,282
1414553024517,6247,278
1414553024818,6614,274
1414553025120,6692,284
1414553025422,6660,291
1414553025722,6112,292
1414553026039,6246,283
1414553026343,6281,282
1414553026644,6914,280
1414553026944,7234,279
1414553027244,7579,251
1414553027545,7767,258
1414553027846,7589,269
1414553028162,7389,281
1414553028466,7239,265
1414553028768,6923,273
1414553029069,7141,289
1414553029370,6737,291
1414553029673,6925,306
1414553029973,6671,270
1414553030274,7202,264
1414553030575,7366,264
1414553030892,7961,264
1414553031192,7672,254
1414553031491,8047,236
1414553031792,8042,246
1414553032108,8120,234
1414553032408,8628,227
1414553032709,8667,227
1414553033008,8283,228
1414553033309,8304,221
1414553033625,7793,231
1414553033925,8327,231
1414553034225,8087,233
1414553034524,8084,245
1414553034842,7674,234
1414553035142,8393,239
1414553035442,7882,229
1414553035742,8350,234
1414553036059,8270,242
1414553036358,8174,257
1414553036659,8317,261
1414553036959,7516,274
1414553037258,6921,274
1414553037559,7034,269
1414553037877,7325,283
1414553038180,8008,271
1414553038480,7588,263
1414553038781,8029,248
1414553039082,7700,247
1414553039393,8198,242
1414553039693,7777,236
1414553039994,8335,246
1414553040293,7693,258
1414553040610,7594,249
1414553040912,7620,248
1414553041213,8083,255
1414553041514,7876,286
1414553041816,6181,325
1414553042117,6557,335
1414553042418,5824,319
1414553042735,6989,328
1414553043023,6645,346
1414553043340,6582,310
1414553043632,6889,290
1414553043948,7503,291
1414553044250,5267,344
1414553044552,7216,345
1414553044853,7659,281
1414553045149,7562,298
1414553045466,7812,297
1414553045754,8089,289
1414553046071,8284,257
1414553046376,8066,256
1414553046676,6513,383
1414553046976,7019,410
1414553047277,3945,600
1414553047577,3567,608
1414553047878,3995,512
1414553048179,3893,574
1414553048496,6778,439
1414553048799,7782,322
1414553049099,6557,319
1414553049400,4881,417
1414553049700,7338,304
1414553050002,7557,271
1414553050302,7564,299
1414553050621,7878,257
1414553050919,9153,220
1414553051219,9476,206
1414553051518,9472,206
1414553051835,8509,215
1414553052137,8169,253
1414553052441,317,585
1414553052742,3161,565
1414553053046,6697,749
1414553053347,8849,1012
1414553053647,10383,1021
1414553053948,10499,1014
1414553054249,10613,1015
1414553054567,10741,1015
1414553054870,10811,1017
1414553055172,10881,1019
1414553055473,10934,1017
1414553055774,11017,1021
1414553056075,11187,1021
1414553056392,11187,1018
1414553056689,10418,1015
1414553056990,9868,1017
1414553057291,9743,1020
1414553057608,9840,1015
1414553057909,9772,1016
1414553058210,9694,1017
1414553058511,6752,1015
1414553058810,4185,1016
1414553059126,98,1017
1414553059428,3679,477
1414553059729,7127,257
1414553060031,7253,266
1414553060332,9251,230
1414553060632,10590,181
1414553060933,10841,171
1414553061249,11285,155
1414553061552,11549,144
1414553061852,11562,144
1414553062154,11644,145
1414553062457,10704,201
1414553062757,9559,293
1414553063076,8722,287
1414553063378,7763,291
1414553063680,8517,276
1414553063980,8696,266
1414553064280,8435,273
1414553064581,8714,258
1414553064898,8700,257
1414553065200,8276,287
1414553065501,8970,278
1414553065801,9067,260
1414553066103,9496,254
1414553066402,9209,253
1414553066719,9167,290
1414553067021,8789,289
1414553067322,9142,274
1414553067623,8614,279
1414553067925,8846,276
1414553068230,8664,273
1414553068529,8824,280
1414553068847,9079,299
1414553069149,8822,280
1414553069449,8787,285
1414553069750,8845,281
1414553070050,8685,321
1414553070351,8578,327
1414553070667,9035,327
1414553070969,8840,323
1414553071270,9075,336
1414553071570,8559,319
1414553071869,8462,335
1414553072187,8657,323
1414553072476,8658,323
1414553072793,8546,340
1414553073096,8506,350
1414553073398,6917,461
1414553073700,8467,389
1414553074000,7053,400
1414553074300,9386,319
1414553074602,11643,192
1414553074918,11950,175
1414553075219,12011,165
1414553075521,12273,161
1414553075820,12357,151
1414553076138,11497,253
1414553076440,7824,418
1414553076740,6739,435
1414553077041,7119,394
1414553077343,6428,385
1414553077644,6984,371
1414553077945,8319,320
1414553078262,8418,324
1414553078565,8224,345
1414553078866,512,536
1414553079166,98,521
1414553079467,2887,692
1414553079767,3916,621
1414553080067,5026,600
1414553080367,7024,583
1414553080684,5062,538
1414553080987,4711,601
1414553081286,4371,606
1414553081588,4482,599
1414553081887,5498,594
1414553082187,5706,513
1414553082505,5533,571
1414553082806,6699,519
1414553083107,6758,592
1414553083407,7182,536
1414553083708,7457,492
1414553084009,6570,500
1414553084311,6378,503
1414553084613,6606,505
1414553084918,6333,509
1414553085236,6813,476
1414553085524,6110,505
1414553085841,6819,441
1414553086128,8276,337
1414553086445,5847,380
1414553086748,7797,349
1414553087050,9244,289
1414553087350,9658,261
1414553087651,10244,254
1414553087969,10008,243
1414553088271,10243,227
1414553088572,10347,222
1414553088872,10810,210
1414553089172,10602,218
1414553089472,10954,213
1414553089788,10963,213
1414553090090,10706,202
1414553090390,11092,203
1414553090691,10630,210
1414553090993,10669,208
1414553091313,10983,202
1414553091615,10958,199
1414553091918,10898,205
1414553092219,10929,193
1414553092519,11052,189
1414553092820,11013,194
1414553093122,11116,187
1414553093439,11184,187
1414553093742,10934,209
1414553094041,10694,208
1414553094342,10843,200
1414553094643,10951,203
1414553094961,11062,198
1414553095266,11146,193
1414553095568,11038,206
1414553095868,11169,191
1414553096168,11224,185
1414553096469,11255,180
1414553096787,11275,178
1414553097089,11276,182
1414553097390,11270,225
1414553097688,10880,299
1414553097989,10702,303
1414553098306,10319,288
1414553098609,9665,317
1414553098909,8713,306
1414553099209,9039,285
1414553099509,8307,293
1414553099810,8705,292
1414553100128,8949,290
1414553100431,9150,273
1414553100732,9248,274
1414553101032,9338,261
1414553101335,9464,263
1414553101635,9532,262
1414553101952,9558,258
1414553102254,9610,258
1414553102554,9699,256
1414553102854,9744,262
1414553103155,9818,257
1414553103473,9836,254
1414553103774,9485,257
1414553104073,10048,245
1414553104374,10042,238
1414553104675,9593,251
1414553104976,9636,254
1414553105295,9639,264
1414553105597,9631,287
1414553105899,9000,291
1414553106201,6887,417
1414553106502,5178,529
1414553106802,5130,629
1414553107103,5743,566
1414553107404,7008,597
1414553107721,8143,684
1414553108023,8748,651
1414553108323,8813,560
1414553108622,9430,484
1414553108924,8836,470
1414553109241,9660,468
1414553109544,10943,387
1414553109847,10921,382
1414553110147,10841,406
1414553110448,9966,448
1414553110750,11306,310
1414553111051,11411,321
1414553111354,10058,343
1414553111671,9692,327
1414553111973,10364,284
1414553112274,10491,274
1414553112576,10984,257
1414553112875,11222,227
1414553113193,11351,213
1414553113495,11409,209
1414553113797,11406,211
1414553114099,11338,217
1414553114401,11375,208
1414553114700,11345,211
1414553115019,11436,213
1414553115322,11476,224
1414553115622,11537,219
1414553115923,11552,216
1414553116223,11536,211
1414553116539,11516,208
1414553116841,11604,213
1414553117141,11656,215
1414553117441,11660,220
1414553117758,11760,202
1414553118059,11840,206
1414553118360,11854,205
1414553118661,11860,209
1414553118960,11952,208
1414553119278,11951,209
1414553119581,11947,208
1414553119883,12002,197
1414553120184,12103,197
1414553120487,12123,199
1414553120788,12048,204
1414553121106,12022,211
1414553121408,12060,207
1414553121708,11972,209
1414553122008,12016,217
1414553122308,11979,212
1414553122625,11988,221
1414553122927,12024,219
1414553123226,12052,206
1414553123528,11732,234
1414553123830,11602,256
1414553124148,11533,255
1414553124450,11555,255
1414553124752,11338,269
1414553125053,11165,251
1414553125355,10410,258
1414553125657,10371,271
1414553125973,10051,326
1414553126274,9932,328
1414553126576,9930,330
1414553126876,9753,320
1414553127175,10291,291
1414553127492,10807,207
