1414746188755,8275,1023,1023,648,269
1414746188789,8283,1023,1023,631,344
1414746188806,8273,1023,1023,627,324
1414746188823,8278,1023,1023,627,268
1414746188840,8273,1023,1023,632,226
1414746188856,8272,1023,1023,628,343
1414746188874,8274,1023,1023,622,334
1414746188889,8285,1023,1023,627,333
1414746188906,8272,1023,1023,624,283
1414746188923,8285,1023,1023,620,286
1414746188941,8269,1023,1023,840,291
1414746189333,8180,1023,1023,1023,441
1414746189384,8161,1023,1023,1023,433
1414746189684,8089,1023,1023,1023,466
1414746189983,7999,1023,1023,1023,431
1414746190301,7928,1023,1023,1023,450
1414746190601,7928,1023,1023,1023,419
1414746190901,7932,1023,1023,1023,497
1414746191200,7917,1023,1023,1023,407
1414746191500,7927,1023,1023,1023,402
1414746191816,7985,1023,1023,1023,422
1414746192118,8006,1023,1023,1023,469
1414746192417,8010,1023,1023,1023,433
1414746192718,8001,1023,1023,1023,425
1414746193034,8063,1023,1023,1023,436
1414746193334,8132,1023,1023,1023,364
1414746193634,8190,1023,1023,1023,512
1414746193934,8185,1023,1023,1023,526
1414746194234,8198,1023,1023,1023,393
1414746194538,8218,1023,1023,1023,344
1414746194855,8209,1023,1023,1023,410
1414746195154,8083,1023,1023,1023,447
1414746195455,7968,1023,1023,1023,389
1414746195755,7842,1023,1023,1023,487
1414746196072,7866,1023,1023,1023,379
1414746196358,7906,1023,1023,1023,403
1414746196674,8107,756,1023,1023,409
1414746196978,8260,245,1023,1023,464
1414746197280,8265,244,1023,954,337
1414746197580,8276,199,1023,947,381
1414746197881,8286,192,1023,969,476
1414746198181,8273,183,1023,1023,385
1414746198498,8272,176,1023,1023,344
1414746198799,8276,175,1023,1023,433
1414746199100,8280,172,1023,1023,380
1414746199400,8268,164,1023,1023,360
1414746199701,8277,162,1023,1023,409
1414746200017,8277,162,1023,1023,524
1414746200318,8277,162,1023,1023,512
1414746200619,8271,163,1023,1023,496
1414746200919,8271,162,1023,1023,399
1414746201219,8280,162,1023,1023,400
1414746201535,8267,163,1023,1023,425
1414746201836,8268,163,1023,1023,374
1414746202136,8281,163,1023,1023,417
1414746202437,8270,163,1023,1023,417
1414746202745,8282,163,1023,1023,426
1414746203045,8277,162,1023,1023,401
1414746203347,8268,161,1023,1023,396
1414746203664,8271,162,1023,1023,403
1414746203965,8268,162,1023,1023,423
1414746204265,8278,161,1023,1023,422
1414746204566,8274,162,1023,1023,500
1414746204867,8280,161,1023,1023,430
1414746205168,8279,161,1023,1023,460
1414746205484,8268,160,1023,1023,361
1414746205785,8271,160,1023,1023,407
1414746206085,8276,160,1023,1023,432
1414746206386,8272,160,1023,1023,486
1414746206687,8266,159,1023,1023,442
1414746207003,8279,159,1023,1023,457
1414746207303,8270,159,1023,1023,438
1414746207603,8268,159,1023,1023,356
1414746207904,8280,159,1023,1023,340
1414746208204,8271,159,1023,1023,369
1414746208511,8279,160,1023,1023,366
1414746208810,8279,160,1023,1023,410
1414746209128,8287,160,1023,1023,313
1414746209432,8274,160,1023,1023,392
1414746209734,8283,160,1023,1023,437
1414746210034,8307,160,1023,1023,429
1414746210333,8306,159,1023,1023,373
1414746210634,8284,158,1023,1023,306
1414746210950,8293,157,1023,1023,358
1414746211252,8339,157,1023,1023,345
1414746211551,8273,149,1023,1023,509
