1414553512812,14998,157
1414553512838,14913,159
1414553512855,14843,163
1414553512872,14966,157
1414553512889,15173,157
1414553512906,15166,157
1414553512921,15251,157
1414553512938,15072,157
1414553512954,15358,157
1414553512971,15528,157
1414553513005,14127,196
1414553513305,14151,181
1414553513605,13900,178
1414553513906,331,168
1414553514206,355,174
1414553514522,13661,180
1414553514822,97,201
1414553515121,13495,211
1414553515422,13533,217
1414553515740,13446,212
1414553516039,133,222
1414553516340,99,202
1414553516639,99,202
1414553516939,98,193
1414553517240,98,178
1414553517539,98,168
1414553517909,98,179
1414553518143,98,181
1414553518443,98,182
1414553518759,98,196
1414553519062,98,186
1414553519363,97,182
1414553519664,98,193
1414553519965,98,184
1414553520265,98,197
1414553520565,98,188
1414553520866,98,710
1414553521166,98,1011
1414553521467,98,1017
1414553521767,98,685
1414553522083,99,666
1414553522386,97,1012
1414553522687,97,1015
1414553522987,98,1018
1414553523287,98,1022
1414553523588,98,1015
1414553523889,97,1017
1414553524188,98,1015
1414553524490,98,1018
1414553524790,98,1019
1414553525107,98,1014
1414553525394,99,1018
1414553525711,98,1016
1414553525999,98,1015
1414553526315,98,1015
1414553526613,97,711
1414553526912,98,659
1414553527214,98,731
1414553527515,98,683
1414553527816,98,1014
1414553528117,6851,1016
1414553528435,5568,688
1414553528736,6539,597
1414553529036,7070,640
1414553529337,8371,590
1414553529637,9262,516
1414553529937,8183,571
1414553530240,7964,556
1414553530555,7859,534
1414553530857,8449,532
1414553531158,8033,528
1414553531459,8340,505
1414553531761,8775,495
1414553532078,8717,515
1414553532368,8756,538
1414553532686,8662,536
1414553532987,9052,539
1414553533288,8505,494
1414553533587,8778,469
1414553533899,8703,457
1414553534199,8734,485
1414553534501,8779,501
1414553534802,8854,473
1414553535104,8871,478
1414553535404,8869,477
1414553535722,8890,1010
1414553536024,8971,1017
1414553536325,9069,1015
1414553536626,9212,1017
1414553536927,9209,1021
1414553537227,9429,1021
1414553537545,9350,1015
1414553537847,9185,1014
1414553538149,9335,1016
1414553538449,9416,1016
1414553538750,9604,1017
1414553539052,9941,1015
1414553539354,10358,1017
1414553539666,10497,1015
1414553539967,10743,1016
1414553540268,11263,1015
1414553540570,11176,1015
1414553540888,11372,1015
1414553541190,11315,1021
1414553541490,11427,1016
1414553541791,11109,1015
1414553542092,11435,1016
1414553542410,11424,1015
1414553542713,9959,1015
1414553543014,7540,1018
1414553543316,4249,1018
1414553543618,3515,1019
1414553543913,3586,1016
1414553544213,743,1015
1414553544531,3450,1018
1414553544834,4159,1020
1414553545136,4447,1016
1414553545436,6619,1016
1414553545736,8381,1017
1414553546036,6788,1021
1414553546337,6136,1015
1414553546654,5818,578
1414553546956,1791,1012
1414553547256,97,682
1414553547556,99,691
1414553547857,97,737
