1414890433242,10010,-2,-2,1023,1023,1023,1023,661,56,
1414890434864,10120,-2,-2,1023,1023,1023,1023,557,53,
1414890436490,10088,-2,-2,1023,1023,1023,1023,787,54,
1414890438110,10216,-2,-2,1023,1023,1023,1023,874,64,
1414890439736,10212,-2,-2,1023,1023,1023,1023,675,60,
1414890441370,10012,-2,-2,1023,1023,1023,1023,694,60,
1414890442995,10205,-2,-2,1023,1023,1023,1023,668,59,
1414890444606,10042,-2,-2,1023,1023,1023,1023,658,59,
1414890446240,10150,-2,-2,1023,1023,1023,1023,655,59,
1414890447856,10030,-2,-2,1023,1023,1023,1023,654,59,
1414890449493,10028,-2,-2,1023,1023,1023,1023,660,59,
1414890451102,10022,-2,-2,1023,1023,1023,1023,677,60,
1414890452729,10028,-2,-2,1023,1023,1023,1023,680,60,
1414890454363,10065,-2,-2,1023,1023,1023,1023,692,62,
1414890455979,10133,-2,-2,1023,1023,1023,1023,689,63,
1414890457595,10189,-2,-2,1023,1023,1023,1023,684,61,
1414890459225,10133,-2,-2,1023,1023,1023,1023,685,61,
1414890460859,10029,-2,-2,1023,1023,1023,1023,682,61,
1414890462481,10019,-2,-2,1023,1023,1023,1023,686,61,
1414890464099,10030,-2,-2,1023,1023,1023,1023,696,59,
1414890465716,10027,-2,-2,1023,1023,1023,1023,694,61,
1414890467349,10031,-2,-2,1023,1023,1023,1023,635,66,
1414890468966,10226,-2,-2,1023,1023,1023,1023,600,65,
1414890470601,10247,-2,-2,1023,1023,1023,1023,834,75,
1414890472216,10014,-2,-2,1023,1023,1023,1023,767,67,
1414890473841,10034,-2,-2,1023,1023,1023,1023,706,66,
1414890475463,10033,-2,-2,1023,1023,1023,1023,698,66,
1414890477083,10024,-2,-2,1023,1023,1023,1023,696,66,
1414890478718,10036,-2,-2,1023,1023,1023,1023,705,65,
1414890480330,10040,-2,-2,1023,1023,1023,1023,682,64,
1414890481964,10035,-2,-2,1023,1023,1023,1023,725,71,
1414890483588,10123,-2,-2,1023,1023,1023,1023,690,69,
1414890485204,10345,-2,-2,469,903,1023,1023,604,68,
1414890486841,10205,-2,-2,516,884,1023,1023,536,67,
1414890488458,10337,-2,-2,553,886,1023,1023,520,66,
1414890490074,10187,-2,-2,545,837,1023,1023,524,66,
1414890491708,10228,-2,-2,566,857,1023,1023,522,66,
1414890493325,10233,-2,-2,502,707,1023,1023,465,69,
1414890494959,10223,-2,-2,322,570,1023,949,433,66,
1414890496571,10332,-2,-2,238,509,1023,898,374,62,
1414890498203,10518,-2,-2,386,687,1023,981,340,59,
1414890499829,10313,-2,-2,507,905,1023,1023,370,58,
1414890501449,10441,-2,-2,619,915,1023,1023,492,58,
1414890503069,10372,-2,-2,661,920,1023,1023,459,56,
1414890504700,10225,-2,-2,646,902,1023,1023,425,55,
1414890506320,10207,-2,-2,657,914,1023,1023,385,56,
1414890507946,10218,-2,-2,720,946,1023,1023,392,55,
1414890509564,10176,-2,-2,701,975,1023,1023,421,55,
1414890511196,10318,-2,-2,751,991,1023,1023,459,55,
1414890512813,10216,-2,-2,784,998,1023,1023,407,56,
1414890514447,10147,-2,-2,781,1023,1023,1023,440,55,
1414890516068,10321,-2,-2,854,1023,1023,1023,491,55,
1414890517681,10313,-2,-2,846,1023,1023,1023,501,55,
1414890519313,10340,-2,-2,961,1023,1023,1023,531,55,
1414890520930,10138,-2,-2,938,1023,1023,1023,466,56,
1414890522264,10123,-2,1993952,1023,1023,1023,1023,413,59,
1414890523281,10335,-2,280624,1023,1023,1023,1023,335,62,
1414890524297,10304,-2,291909,1023,1023,1023,1023,295,57,
1414890525314,10301,-2,359209,1023,1023,1023,1023,294,55,
1414890526347,10111,-2,305149,1023,1023,1023,1023,285,58,
1414890527380,10109,-2,363112,1023,1023,1023,1023,305,55,
1414890528414,10122,-2,365397,1023,1023,1023,1023,485,56,
1414890529420,10074,-2,304031,1023,1023,1023,1023,421,56,
1414890530454,10292,-2,360401,1023,1023,1023,1023,340,54,
1414890531493,10083,-2,366845,1023,1023,1023,1023,357,54,
1414890532517,10092,-2,311311,1023,1023,1023,1023,394,54,
1414890533536,10120,-2,365090,1023,1023,1023,1023,371,54,
1414890534580,10122,-2,364721,1023,1023,1023,1023,381,54,
1414890535605,10123,-2,368050,1023,1023,1023,1023,367,53,
1414890536624,10118,-2,313901,1023,1023,1023,1023,351,53,
1414890537661,10137,-2,350343,1023,1023,1023,1023,419,53,
1414890538670,10122,-2,284802,1023,1023,1023,1023,461,53,
1414890539688,10124,-2,288854,1023,1023,1023,1023,423,52,
1414890540708,10131,-2,288160,1023,1023,1023,1023,399,52,
1414890541727,10119,-2,286801,1023,1023,1023,1023,399,52,
1414890542745,10134,-2,284988,1023,1023,1023,1023,381,52,
1414890543764,10117,-2,285215,1023,1023,1023,1023,378,51,
1414890545383,10119,-2,-2,1023,1023,1023,1023,470,58,
1414890547019,10123,-2,-2,1023,1023,1023,1023,417,160,
1414890548641,10335,-2,-2,1023,1023,1023,1023,532,101,
1414890550259,10293,-2,-2,1023,1023,1023,1023,777,90,
1414890551884,10032,-2,-2,1023,1023,1023,1023,642,78,
1414890553518,10077,-2,-2,1023,1023,1023,1023,657,73,
1414890555138,10144,-2,-2,1023,1023,1023,1023,619,72,
1414890556755,10156,-2,-2,1023,1023,1023,1023,714,75,
1414890558391,10238,-2,-2,1023,1023,1023,1023,488,58,
1414890560007,10014,-2,-2,1023,1023,1023,1023,621,59,
1414890561634,10256,-2,-2,1023,1023,1023,1023,565,54,
1414890563253,10048,-2,-2,1023,1023,1023,1023,577,54,
1414890564872,10111,-2,-2,1023,1023,1023,1023,597,61,
1414890566499,10057,-2,-2,1023,1023,1023,1023,579,57,
1414890568117,10065,-2,-2,1023,1023,1023,1023,583,57,
1414890569751,10120,-2,-2,1023,1023,1023,1023,573,56,
1414890571368,10029,-2,-2,1023,1023,1023,1023,571,56,
1414890573001,10120,-2,-2,1023,1023,1023,1023,570,55,
1414890574618,10044,-2,-2,1023,1023,1023,1023,595,56,
1414890576246,10244,-2,-2,1023,1023,1023,1023,596,56,
1414890577871,10244,-2,-2,1023,1023,1023,1023,591,55,
1414890579488,10158,-2,-2,1023,1023,1023,1023,579,54,
1414890581121,10112,-2,-2,1023,1023,1023,1023,579,55,
1414890582745,10224,-2,-2,1023,1023,1023,1023,581,55,
1414890584361,10249,-2,-2,1023,1023,1023,1023,634,55,
1414890585997,10017,-2,-2,1023,1023,1023,1023,606,53,
1414890587613,10298,-2,-2,547,802,1023,1023,464,55,
1414890589228,10231,-2,-2,491,640,1023,1023,479,54,
1414890590866,10375,-2,-2,580,772,1023,1023,445,52,
1414890592487,10400,-2,-2,621,820,1023,1023,471,52,
1414890594105,10202,-2,-2,646,861,1023,1023,504,53,
1414890595729,10336,-2,-2,753,878,1023,1023,540,54,
1414890597352,10341,-2,-2,874,1023,1023,1023,622,56,
1414890598985,10322,-2,-2,1023,1023,1023,1023,618,54,
1414890600605,10110,-2,-2,1023,1023,1023,1023,556,52,
1414890602222,10141,-2,-2,1023,1023,1023,1023,582,52,
1414890603848,10108,-2,-2,1023,1023,1023,1023,596,52,
1414890605482,10119,-2,-2,1023,1023,1023,1023,598,52,
1414890607101,10197,-2,-2,1023,1023,1023,1023,581,54,
1414890608722,10114,-2,-2,1023,1023,1023,1023,536,54,
1414890610339,10040,-2,-2,1023,1023,1023,1023,533,52,
1414890611973,10084,-2,-2,1023,1023,1023,1023,522,51,
1414890613589,10114,-2,-2,1023,1023,1023,1023,525,51,
1414890615223,10238,-2,-2,1023,1023,1023,1023,502,50,
1414890616843,10125,-2,-2,1023,1023,1023,1023,474,50,
1414890618468,10067,-2,-2,1023,1023,1023,1023,535,46,
1414890620084,10134,-2,-2,1023,1023,1023,1023,597,49,
1414890621706,10230,-2,-2,1023,1023,1023,1023,566,51,
1414890623339,10100,-2,-2,1023,1023,1023,1023,584,51,
1414890624954,10076,-2,-2,1023,1023,1023,1023,621,54,
1414890626588,10122,-2,-2,1023,1023,1023,1023,596,51,
1414890628205,10113,-2,-2,1023,1023,1023,1023,604,52,
1414890629838,10238,-2,-2,1023,1023,1023,1023,580,50,
1414890631459,10123,-2,-2,1023,1023,1023,1023,575,50,
1414890633076,10222,-2,-2,1023,1023,1023,1023,589,51,
1414890634709,10120,-2,-2,1023,1023,1023,1023,589,51,
1414890636336,10018,-2,-2,1023,1023,1023,1023,611,51,
1414890637954,10104,-2,-2,1023,1023,1023,1023,577,49,
1414890639571,10227,-2,-2,1023,1023,1023,1023,587,49,
1414890641204,10089,-2,-2,1023,1023,1023,1023,591,58,
1414890642821,10237,-2,-2,1023,1023,1023,1023,561,48,
1414890644454,10037,-2,-2,1023,1023,1023,1023,596,51,
1414890646071,10124,-2,-2,1023,1023,1023,1023,619,51,
1414890647689,10024,-2,-2,1023,1023,1023,1023,615,51,
1414890649321,10124,-2,-2,1023,1023,1023,1023,604,51,
1414890650940,10018,-2,-2,1023,1023,1023,1023,635,52,
1414890652571,10117,-2,-2,1023,1023,1023,1023,617,52,
1414890654187,10041,-2,-2,1023,1023,1023,1023,610,50,
1414890655811,10108,-2,-2,1023,1023,1023,1023,590,49,
1414890657432,10093,-2,-2,1023,1023,1023,1023,594,53,
1414890659056,10053,-2,-2,1023,1023,1023,1023,624,51,
1414890660680,10242,-2,-2,1023,1023,1023,1023,601,50,
1414890662309,10041,-2,-2,1023,1023,1023,1023,605,51,
1414890663944,10273,-2,-2,1023,1023,1023,1023,621,51,
1414890665560,10044,-2,-2,1023,1023,1023,1023,630,55,
1414890667176,10101,-2,-2,1023,1023,1023,1023,607,53,
1414890668817,10039,-2,-2,1023,1023,1023,1023,603,53,
1414890670433,10073,-2,-2,1023,1023,1023,1023,600,53,
1414890672066,10026,-2,-2,1023,1023,1023,1023,595,52,
1414890673684,10015,-2,-2,1023,1023,1023,1023,593,52,
1414890675301,10088,-2,-2,1023,1023,1023,1023,594,54,
1414890676940,10024,-2,-2,1023,1023,1023,1023,589,52,
1414890678567,10106,-2,-2,1023,1023,1023,1023,597,52,
1414890680188,10014,-2,-2,1023,1023,1023,1023,580,53,
1414890681812,10122,-2,-2,1023,1023,1023,1023,570,51,
1414890683437,10026,-2,-2,1023,1023,1023,1023,577,51,
1414890685056,10115,-2,-2,1023,1023,1023,1023,520,50,
1414890686686,10019,-2,-2,1023,1023,1023,1023,622,56,
1414890688302,10254,-2,-2,1023,1023,1023,1023,625,55,
1414890689919,10046,-2,-2,1023,1023,1023,1023,584,54,
1414890691553,10102,-2,-2,1023,1023,1023,1023,568,52,
1414890693169,10040,-2,-2,1023,1023,1023,1023,487,50,
1414890694803,10234,-2,-2,1023,1023,1023,812,394,50,
1414890696417,10058,-2,-2,1023,1023,1023,838,435,51,
1414890698050,10090,-2,-2,1023,1023,1023,1023,525,53,
1414890699667,10227,-2,-2,1023,1023,1023,714,403,51,
1414890701300,10237,-2,-2,1023,1023,1023,1023,553,53,
1414890702923,10229,-2,-2,1023,1023,1023,1023,440,82,
1414890704538,10197,-2,-2,1023,1023,1023,933,646,182,
1414890706172,10342,-2,-2,1023,1023,1023,943,593,158,
1414890707784,10294,-2,-2,1023,1023,1023,875,587,170,
1414890709408,10336,-2,-2,1023,1023,1023,949,601,163,
1414890711043,10321,-2,-2,1023,1023,1023,1023,471,132,
1414890712664,10326,-2,-2,1023,1023,1023,1023,436,117,
1414890714297,10351,-2,-2,1023,1023,1023,1023,387,120,
1414890715908,10135,-2,-2,1023,1023,1023,1017,351,139,
1414890717542,10454,-2,-2,1023,1023,1023,1023,422,117,
1414890719170,10340,-2,-2,1023,1023,1023,1023,371,123,
1414890720793,10360,-2,-2,1023,1023,1023,1023,392,130,
1414890722420,10335,-2,-2,1023,1023,1023,1023,1010,116,
1414890724041,10218,-2,-2,1023,1023,1023,1023,974,101,
1414890725664,10227,-2,-2,1023,1023,1023,1023,789,90,
1414890727284,10227,-2,-2,1023,1023,1023,1023,842,81,
1414890728909,10236,-2,-2,1023,1023,1023,1023,777,75,
1414890730543,10073,-2,-2,1023,1023,1023,1023,739,74,
1414890732159,10236,-2,-2,1023,1023,1023,1023,739,74,
1414890733793,10237,-2,-2,1023,1023,1023,1023,725,75,
1414890735408,10243,-2,-2,497,929,1023,1023,629,73,
1414890737026,10330,-2,-2,396,717,1023,1023,574,70,
1414890738663,10352,-2,-2,395,707,1023,1023,553,68,
1414890740273,10408,-2,-2,408,709,1023,1019,562,68,
