1414746109542,8169,1023,1023,790,312
1414746109576,8175,1023,1023,781,385
1414746109592,8170,1023,1023,779,355
1414746109610,8184,1023,1023,776,400
1414746109627,8194,1023,1023,781,382
1414746109643,8160,1023,1023,777,331
1414746109661,8166,1023,1023,772,383
1414746109677,8182,1023,1023,770,369
1414746109693,8181,1023,1023,771,299
1414746109710,8188,1023,1023,769,367
1414746109726,8187,1023,1023,1023,383
1414746110108,8188,1023,1023,1023,454
1414746110309,8165,1023,1023,1023,405
1414746110626,8171,1023,1023,1023,438
1414746110925,8175,1023,1023,1023,393
1414746111226,8015,1023,1023,1023,469
1414746111525,8017,1023,1023,1023,402
1414746111843,8019,1023,1023,1023,400
1414746112142,8022,1023,1023,1023,454
1414746112442,8030,1023,1023,1023,405
1414746112742,8016,1023,1023,1023,463
1414746113042,8138,1023,1023,989,405
1414746113359,8122,1023,1023,1023,420
1414746113659,8177,1023,1023,759,326
1414746113960,8194,1023,1023,672,318
1414746114259,8215,1023,1023,657,350
1414746114559,8207,1023,1023,646,312
1414746114876,8207,1023,1023,639,350
1414746115176,8201,1023,1023,642,317
1414746115477,8176,1023,1023,641,234
1414746115777,8175,1023,1023,640,263
1414746116077,8185,1023,1023,646,267
1414746116395,8187,1023,1023,642,318
1414746116698,8194,1023,1023,636,347
1414746116999,8187,1023,1023,638,287
1414746117303,8181,1023,1023,640,304
1414746117604,8171,1023,1023,644,260
1414746117903,8178,1023,1023,644,304
1414746118204,8192,1023,1023,584,267
1414746118519,8176,1023,1023,515,262
1414746118821,8164,1023,1023,517,223
1414746119122,8171,1023,1023,507,270
1414746119423,8180,1023,1023,501,312
1414746119723,8189,1023,1023,493,320
1414746120040,8170,1023,1023,496,296
1414746120341,8161,1023,1023,488,231
1414746120641,8185,1023,1023,483,297
1414746120943,8191,1023,1023,487,279
1414746121250,8172,1023,1023,488,254
1414746121549,8167,1023,1023,489,290
1414746121850,8183,1023,1023,488,337
1414746122153,8186,1023,1023,489,337
1414746122470,8175,1023,1023,491,282
1414746122771,8171,1023,1023,497,333
1414746123073,8161,1023,1023,496,249
1414746123374,8180,1023,1023,501,242
1414746123672,8181,1023,1023,499,274
1414746123973,8159,1023,1023,498,332
1414746124290,8157,1023,1023,499,320
1414746124592,8192,1023,1023,500,292
1414746124892,8181,1023,1023,499,294
1414746125193,8167,1023,1023,502,195
1414746125492,8174,1023,1023,503,256
1414746125809,8180,1023,1023,503,233
1414746126112,8177,1023,1023,505,294
1414746126412,8179,1023,1023,505,239
1414746126713,8157,1023,1023,519,216
1414746127015,8161,1023,1023,522,333
1414746127315,8185,1023,1023,531,319
1414746127633,8163,1023,1023,546,287
1414746127933,8156,1023,1023,565,273
1414746128233,8177,1023,1023,572,297
1414746128533,8182,1023,1023,586,312
1414746128833,8174,1023,1023,617,275
1414746129149,8166,1023,1023,734,263
1414746129450,8160,1023,1023,1023,494
1414746129750,8173,1023,1012,1023,520
1414746130050,8195,1023,829,1023,417
1414746130366,8272,1023,709,847,356
1414746130666,8579,1023,574,724,347
1414746130967,8680,1023,527,605,287
1414746131266,8674,1023,502,582,328
1414746131566,8684,1023,508,577,304
1414746131884,8667,1023,507,584,232
1414746132183,8692,1023,504,585,246
1414746132482,8674,1023,508,580,221
1414746132784,8671,1023,510,585,329
1414746133099,8675,1023,508,581,337
1414746133400,8680,1023,513,583,252
1414746133700,8668,1023,519,591,315
1414746133999,8681,1023,515,591,396
1414746134299,8666,1023,516,589,283
1414746134616,8673,1023,514,587,261
1414746134917,8672,1023,514,585,260
1414746135218,8681,1023,516,589,242
1414746135525,8672,1023,524,595,349
1414746135826,8671,1023,523,602,334
1414746136126,8672,1023,522,598,272
1414746136426,8681,1023,523,608,264
1414746136743,8674,1023,528,608,275
1414746137046,8670,1023,543,617,249
1414746137346,8670,1023,541,615,319
1414746137647,8681,1023,540,619,291
1414746137948,8673,1023,538,618,294
1414746138249,8675,1023,536,618,305
1414746138566,8672,1023,535,616,233
1414746138868,8692,1023,535,618,262
1414746139169,8673,1023,536,618,293
1414746139470,8677,1023,536,619,314
1414746139772,8671,1023,540,617,256
1414746140073,8691,1023,577,621,304
1414746140390,8597,1023,787,615,298
1414746140693,8357,1023,1023,636,338
1414746140995,8175,1023,1023,822,341
1414746141299,8180,1023,1023,800,261
1414746141600,8181,1023,1023,764,294
1414746141901,8180,1023,1023,624,319
1414746142202,8274,1023,767,491,225
1414746142502,8373,1023,623,487,192
1414746142807,8383,1023,635,468,217
1414746143124,8441,1023,620,449,341
1414746143425,8485,1023,614,442,271
1414746143725,8473,1023,574,432,230
1414746144026,8471,1023,564,433,267
1414746144326,8473,1023,559,433,306
1414746144631,8484,1023,588,431,259
1414746144932,8483,1023,593,432,266
1414746145250,8483,1023,573,434,247
1414746145549,8485,1023,549,425,250
1414746145849,8475,1023,550,424,167
1414746146149,8474,1023,553,426,231
1414746146449,8481,1023,552,428,226
1414746146766,8485,1023,560,431,293
1414746147069,8485,1023,572,429,247
1414746147370,8484,1023,575,428,295
1414746147670,8465,1023,563,430,313
1414746147971,8466,1023,559,431,278
1414746148271,8492,1023,559,434,295
1414746148588,8479,1023,566,439,278
1414746148890,8479,1023,566,440,285
1414746149190,8454,1023,595,440,331
1414746149492,8479,1023,585,444,186
1414746149792,8481,1023,581,446,220
1414746150110,8479,1023,761,514,199
1414746150412,8196,1023,1023,677,265
1414746150713,8070,1023,1023,1023,435
1414746151014,8185,1023,1023,877,339
1414746151321,8250,1023,1023,763,374
1414746151620,8279,1023,1023,710,330
1414746151921,8280,1023,1023,735,319
1414746152222,8267,1023,1023,724,381
1414746152522,8265,1023,1023,748,386
1414746152829,8251,1023,1023,765,261
1414746153129,8134,1023,1023,1023,501
1414746153446,8071,1023,1023,1023,434
1414746153748,8014,1023,1023,1023,479
1414746154049,8028,1023,1023,1023,388
1414746154350,8035,1023,1023,1023,412
1414746154650,8050,1023,1023,1023,405
1414746154952,8068,1023,1023,1023,477
1414746155269,8046,1023,1023,1023,508
1414746155572,8024,1023,1023,1023,540
1414746155872,8041,1023,1023,1023,438
1414746156174,8041,1023,1023,1023,456
1414746156474,8031,1023,1023,1023,473
1414746156775,8053,1023,1023,1023,409
1414746157091,8104,1023,1023,1023,509
1414746157391,8063,1023,1023,1023,478
1414746157692,8095,1023,1023,1023,438
1414746157993,8159,1023,1023,1023,482
1414746158292,8170,1023,1023,1023,448
1414746158600,8161,1023,1023,1023,515
1414746158899,8150,1023,1023,1023,448
1414746159216,8146,1023,1023,1023,473
1414746159518,8110,1023,1023,1023,454
1414746159818,8154,1023,1023,1023,494
1414746160117,8182,1023,1023,1023,366
1414746160418,8256,1023,1023,640,321
1414746160734,8269,1023,1023,594,240
1414746161038,8269,1023,1023,559,274
1414746161338,8268,1023,1023,551,320
1414746161638,8280,1023,945,495,263
1414746161939,8274,1023,854,563,292
1414746162240,8281,1023,901,548,241
1414746162557,8281,1023,875,460,245
1414746162848,8276,1023,832,464,242
1414746163165,8299,1023,787,426,204
1414746163468,8312,1023,774,451,247
1414746163767,8322,1023,766,466,288
1414746164068,8322,1023,762,475,211
1414746164368,8340,1023,779,470,164
1414746164669,8338,1023,768,456,204
1414746164988,8353,1023,786,470,230
1414746165290,8346,1023,806,476,310
1414746165591,8345,1023,802,467,271
1414746165893,8347,1023,792,472,277
1414746166193,8341,1023,794,478,260
1414746166493,8347,1023,782,483,304
1414746166811,8349,1023,717,424,275
1414746167111,8359,1023,756,443,230
1414746167411,8380,1023,628,404,162
1414746167712,8372,1023,587,388,250
1414746168012,8372,1023,569,387,159
1414746168329,8378,1023,552,392,193
1414746168626,8383,1023,555,398,314
1414746168929,8384,1023,555,404,291
1414746169230,8373,1023,556,405,215
1414746169530,8381,1023,551,410,215
1414746169848,8375,1023,542,409,284
1414746170150,8383,1023,545,417,248
1414746170450,8383,1023,545,419,296
1414746170750,8385,1023,543,425,286
1414746171050,8372,1023,588,392,250
1414746171351,8372,1023,567,385,240
1414746171667,8382,1023,559,413,295
1414746171969,8382,1023,555,427,320
1414746172270,8372,1023,692,480,263
1414746172570,8382,1023,769,505,212
1414746172871,8372,1023,1023,577,266
1414746173188,8274,1023,1023,596,279
1414746173491,8275,1023,1023,619,287
1414746173791,8280,1023,1023,644,313
1414746174091,8281,1023,1023,644,277
