1414551522487,98,117
1414551522511,98,115
1414551522529,97,115
1414551522545,98,113
1414551522562,99,113
1414551522579,99,112
1414551522596,98,112
1414551522612,98,112
1414551522628,98,112
1414551522646,98,112
1414551522712,99,225
1414551523013,99,848
1414551523312,98,934
1414551523613,99,936
1414551523929,98,952
1414551524230,98,944
1414551524530,98,909
1414551524830,98,918
1414551525130,97,902
1414551525430,97,1015
1414551525730,98,1016
1414551526031,98,1020
1414551526348,97,1015
1414551526647,98,1012
1414551526948,98,1011
1414551527247,98,1014
1414551527628,98,1015
1414551527845,98,1022
1414551528145,98,1014
1414551528463,97,1015
1414551528763,98,1017
1414551529062,99,1012
1414551529362,98,1015
1414551529663,98,1019
1414551529958,98,1017
1414551530275,98,1019
1414551530578,98,1014
1414551530880,98,1016
1414551531181,99,1019
1414551531484,98,1014
1414551531785,98,1018
1414551532086,98,1017
1414551532387,98,1016
1414551532688,98,1014
1414551532989,98,1014
1414551533290,98,1018
1414551533592,98,1020
1414551533892,99,1013
1414551534193,98,1012
1414551534493,97,286
1414551534794,97,471
1414551535111,98,1011
1414551535398,98,1014
1414551535715,98,1014
1414551536002,98,733
1414551536303,98,1012
1414551536621,98,1012
1414551536910,98,1015
1414551537227,98,1019
1414551537514,98,1019
1414551537831,97,1019
1414551538118,98,1016
1414551538435,98,1018
1414551538727,98,1016
1414551539027,98,1014
1414551539328,98,1018
1414551539630,98,1010
1414551539930,98,1020
1414551540231,98,1020
1414551540549,98,1014
1414551540836,98,879
1414551541153,98,761
1414551541457,98,658
1414551541757,98,664
1414551542057,98,1012
1414551542357,98,1016
1414551542658,97,1015
1414551542958,98,1013
1414551543254,98,1016
1414551543571,99,1013
1414551543874,98,1012
1414551544175,97,1019
1414551544475,99,1016
1414551544776,98,850
1414551545075,97,847
1414551545382,98,821
1414551545681,96,788
1414551545982,98,815
1414551546281,99,844
1414551546582,98,1011
1414551546881,97,1015
1414551547182,98,1020
1414551547497,98,1013
1414551547799,98,1015
1414551548099,98,1018
1414551548399,98,1017
1414551548698,97,1013
1414551548999,97,650
1414551549298,98,235
1414551549615,99,106
1414551549915,98,494
1414551550214,98,1008
1414551550515,99,1020
1414551550815,98,1018
1414551551114,98,1017
1414551551415,98,1016
1414551551715,98,1016
1414551552031,97,1014
1414551552334,97,1018
1414551552633,98,1015
1414551552935,99,1022
1414551553236,98,1017
1414551553531,98,1022
1414551553848,98,1018
1414551554134,98,1015
1414551554434,98,1014
1414551554752,98,1012
1414551555040,97,1013
1414551555357,98,1017
1414551555643,97,1014
1414551555959,98,1016
1414551556262,99,1018
1414551556561,98,1019
1414551556862,98,1020
1414551557163,98,1016
1414551557464,98,1015
1414551557763,98,1015
1414551558064,97,1013
1414551558365,98,1015
1414551558666,98,1017
1414551558968,97,1018
1414551559285,98,1022
1414551559572,99,925
1414551559890,98,913
1414551560192,97,919
1414551560495,98,910
1414551560794,98,897
1414551561096,98,870
1414551561397,97,907
1414551561699,98,906
1414551562000,98,890
1414551562300,97,873
1414551562600,98,895
1414551562902,99,875
1414551563203,98,851
1414551563505,98,876
1414551563805,98,845
1414551564106,98,820
1414551564408,97,861
1414551564709,98,854
1414551565027,98,875
1414551565313,98,864
1414551565630,98,874
1414551565933,98,878
1414551566234,98,937
1414551566535,98,1011
1414551566836,98,1017
1414551567137,98,1015
1414551567437,96,1021
1414551567739,98,1017
1414551568039,98,1014
