1414748974241,8291,1023,1023,909,396
1414748974268,8280,1023,1023,904,387
1414748974293,8280,1023,1023,904,336
1414748974309,8273,1023,1023,904,323
1414748974326,8289,1023,1023,905,375
1414748974343,8270,1023,1023,908,332
1414748974360,8281,1023,1023,909,369
1414748974376,8280,1023,1023,907,369
1414748974393,8271,1023,1023,911,329
1414748974410,8273,1023,1023,920,337
1414748974427,8578,280,1023,1023,460
1414748974810,8488,1023,1023,1023,438
1414748974994,8360,1023,1023,1023,443
1414748975312,8108,1023,1023,1023,464
1414748975612,8123,1023,1023,1023,515
1414748975911,8123,1023,1023,1023,488
1414748976212,8176,1023,1023,1023,417
1414748976512,8298,1023,1023,1023,452
1414748976829,8369,1023,1023,936,371
1414748977129,8373,1023,1023,910,384
1414748977429,8379,1023,1023,967,412
1414748977729,8422,1023,1023,903,328
1414748978029,8383,1023,1023,1023,342
1414748978345,8389,1023,1023,895,417
1414748978645,8313,1023,1023,1023,523
1414748978945,8228,1023,1023,1023,422
1414748979246,8270,1023,1023,1023,447
1414748979548,8352,1023,1023,1023,409
1414748979866,8421,1023,1023,877,342
1414748980165,8448,1023,1023,828,391
1414748980465,8392,1023,1023,835,375
1414748980766,8394,1023,1023,877,297
1414748981068,8368,1023,1023,899,388
1414748981385,8371,1023,1023,970,396
1414748981688,8379,1023,1023,960,341
1414748981988,8380,1023,1023,977,333
1414748982288,8374,1023,1023,955,389
1414748982589,8379,1023,1023,970,297
1414748982889,8376,1023,1023,918,356
1414748983206,8382,1023,1023,901,310
1414748983507,8381,1023,1023,902,319
1414748983800,8376,1023,1023,899,349
1414748984118,8373,1023,1023,864,245
1414748984419,8370,1023,1023,864,291
1414748984720,8395,1023,1023,854,350
1414748985020,8397,1023,1023,858,397
1414748985319,8390,1023,1023,894,370
1414748985636,8394,1023,1023,893,321
1414748985925,8393,1023,1023,860,357
1414748986243,8382,1023,1023,837,383
1414748986545,8370,1023,1023,837,356
1414748986847,8386,1023,1023,835,287
1414748987148,8377,1023,1023,804,265
1414748987448,8390,1023,1023,802,310
1414748987747,8383,1023,1023,809,331
1414748988064,8382,1023,1023,890,297
1414748988367,8377,1023,1023,930,355
1414748988667,8382,1023,1023,920,372
1414748988968,8393,1023,1023,954,364
1414748989267,8368,1023,1023,1023,460
1414748989579,8371,1023,1023,1023,384
1414748989880,8374,1023,1023,867,383
1414748990180,8385,1023,1023,863,369
1414748990497,8389,1023,1023,958,442
1414748990799,8380,1023,1023,953,402
1414748991099,8390,1023,1023,1023,427
1414748991400,8397,1023,1023,894,290
1414748991701,8400,1023,1023,857,288
1414748992000,8410,1023,1023,849,338
1414748992318,8418,1023,1023,898,366
1414748992620,8385,1023,1023,880,324
1414748992921,8391,1023,1023,841,268
1414748993221,8396,1023,1023,855,399
1414748993520,8387,1023,1023,868,367
1414748993821,8404,1023,1023,876,350
1414748994138,8396,1023,1023,762,278
1414748994440,8426,1023,1023,804,336
1414748994740,8470,1023,894,875,328
1414748995040,8460,1023,629,719,376
1414748995351,8478,1023,563,689,304
1414748995651,8478,1023,518,651,318
1414748995951,8479,1023,487,638,335
1414748996252,8491,1023,484,656,255
1414748996569,8470,1023,485,641,276
1414748996871,8460,1023,478,625,247
1414748997172,8480,1023,475,654,262
1414748997472,8493,1023,492,650,295
1414748997773,8481,1023,504,666,334
1414748998089,8480,1023,513,708,373
1414748998391,8457,1023,547,726,294
1414748998691,8481,1023,591,781,324
1414748998992,8479,1023,609,793,408
1414748999292,8481,1023,607,785,376
1414748999601,8489,1023,637,774,341
1414748999901,8477,1023,740,800,379
1414749000201,8459,1023,807,823,346
1414749000503,8473,1023,803,804,393
1414749000819,8573,1023,760,775,346
1414749001120,8565,1023,735,770,340
1414749001421,8570,1023,733,771,315
1414749001720,8572,1023,731,755,294
1414749002037,8569,1023,707,735,348
1414749002339,8569,1023,682,736,331
1414749002639,8567,1023,665,722,291
1414749002938,8569,1023,661,729,307
1414749003240,8556,1023,729,750,321
1414749003557,8562,1023,879,767,353
1414749003852,8574,1023,1023,826,418
1414749004152,8567,1023,1023,841,363
1414749004453,8566,1023,1023,841,413
1414749004756,8475,1023,1023,854,444
1414749005075,8462,1023,1023,883,429
1414749005377,8489,1023,1023,897,415
1414749005678,8478,1023,1023,936,417
1414749005979,8457,1023,809,1023,535
1414749006280,8227,1023,826,1023,499
1414749006581,8218,1023,785,1023,437
1414749006883,8429,1023,675,1023,461
1414749007201,8584,1023,551,953,351
1414749007503,8739,1023,501,771,349
1414749007804,8842,1023,448,650,351
1414749008104,8858,1023,367,629,321
1414749008405,8973,1023,341,646,311
1414749008722,8973,1023,356,672,271
1414749009024,8899,1023,393,718,267
1414749009324,8889,1023,417,746,285
1414749009617,8863,1023,457,789,285
1414749009935,8889,1023,451,783,284
1414749010238,8856,1023,457,809,315
1414749010537,8895,1023,461,801,343
1414749010837,8842,1023,463,809,392
1414749011138,8777,1023,556,890,382
1414749011454,8682,1023,659,924,425
1414749011756,8380,1023,1023,1023,441
1414749012056,8100,1023,1023,1023,402
1414749012357,8278,1023,1023,1023,385
1414749012658,8279,1023,1023,1023,406
1414749012958,8274,1023,1023,1023,419
1414749013276,8266,1023,1023,1023,452
1414749013578,8283,1023,1023,1023,520
1414749013872,8298,1023,1023,1023,544
1414749014172,8291,1023,1023,1023,377
1414749014489,8300,1023,1023,1023,412
1414749014790,8312,1023,1023,1023,409
1414749015090,8316,1023,1023,1023,489
